energy_code,climate_zone,surface_type,assembly_type,construction_name,ip name,si name,r value ip,r value si,is_duplicate,ip match,si match
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 R-28 |Metal Roof CZ5 R-5.0,Metal Roof CZ5 R-28 ,Metal Roof CZ5 R-5.0,28,5.0,false,true,true
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 R-33 |Metal Roof CZ5 R-5.8,Metal Roof CZ5 R-33 ,Metal Roof CZ5 R-5.8,33,5.8,false,true,true
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 R-38 |Metal Roof CZ5 R-6.7,Metal Roof CZ5 R-38 ,Metal Roof CZ5 R-6.7,38,6.7,false,true,true
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 R-43 |Metal Roof CZ5 R-7.6,Metal Roof CZ5 R-43 ,Metal Roof CZ5 R-7.6,43,7.6,false,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-16 |Mass Wall CZ5 R-2.8,Mass Wall CZ5 R-16 ,Mass Wall CZ5 R-2.8,16,2.8,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-21 |Mass Wall CZ5 R-3.7,Mass Wall CZ5 R-21 ,Mass Wall CZ5 R-3.7,21,3.7,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-26 |Mass Wall CZ5 R-4.6,Mass Wall CZ5 R-26 ,Mass Wall CZ5 R-4.6,26,4.6,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 R-31 |Mass Wall CZ5 R-5.5,Mass Wall CZ5 R-31 ,Mass Wall CZ5 R-5.5,31,5.5,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-19 |Metal Wall CZ5 R-3.4,Metal Wall CZ5 R-19 ,Metal Wall CZ5 R-3.4,19,3.4,false,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-24 |Metal Wall CZ5 R-4.3,Metal Wall CZ5 R-24 ,Metal Wall CZ5 R-4.3,24,4.3,false,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-29 |Metal Wall CZ5 R-5.2,Metal Wall CZ5 R-29 ,Metal Wall CZ5 R-5.2,29,5.2,false,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 R-34 |Metal Wall CZ5 R-6.1,Metal Wall CZ5 R-34 ,Metal Wall CZ5 R-6.1,34,6.1,false,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-21 |Steel Framed Wall CZ5 R-3.6,Steel Framed Wall CZ5 R-21 ,Steel Framed Wall CZ5 R-3.6,21,3.6,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-26 |Steel Framed Wall CZ5 R-4.5,Steel Framed Wall CZ5 R-26 ,Steel Framed Wall CZ5 R-4.5,26,4.5,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-31 |Steel Framed Wall CZ5 R-5.4,Steel Framed Wall CZ5 R-31 ,Steel Framed Wall CZ5 R-5.4,31,5.4,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-36 |Steel Framed Wall CZ5 R-6.3,Steel Framed Wall CZ5 R-36 ,Steel Framed Wall CZ5 R-6.3,36,6.3,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-21 |Wood Framed Wall CZ5 R-3.6,Wood Framed Wall CZ5 R-21 ,Wood Framed Wall CZ5 R-3.6,21,3.6,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-26 |Wood Framed Wall CZ5 R-4.5,Wood Framed Wall CZ5 R-26 ,Wood Framed Wall CZ5 R-4.5,26,4.5,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-31 |Wood Framed Wall CZ5 R-5.4,Wood Framed Wall CZ5 R-31 ,Wood Framed Wall CZ5 R-5.4,31,5.4,true,true,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-36 |Wood Framed Wall CZ5 R-6.3,Wood Framed Wall CZ5 R-36 ,Wood Framed Wall CZ5 R-6.3,36,6.3,true,true,true
ASHRAE_90_1_2010,5,Foundation,"",Typical Insulated Slab CZ5 R-3 |Typical Insulated Slab CZ5 R-0.5,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ5 U-0.55 SHGC-0.4 VT-0.44 |Typical Mtl Framed CZ5 U-3.33 SHGC-0.4 VT-0.44,Typical Mtl Framed CZ5 U-0.55 SHGC-0.4 VT-0.44 ,Typical Mtl Framed CZ5 U-3.33 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 U-0.44 SHGC-0.36 VT-0.4 |Mtl Framed CZ5 U-2.5 SHGC-0.36 VT-0.4,Mtl Framed CZ5 U-0.44 SHGC-0.36 VT-0.4 ,Mtl Framed CZ5 U-2.5 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 U-0.39 SHGC-0.32 VT-0.35 |Mtl Framed CZ5 U-2.0 SHGC-0.32 VT-0.35,Mtl Framed CZ5 U-0.39 SHGC-0.32 VT-0.35 ,Mtl Framed CZ5 U-2.0 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 U-0.33 SHGC-0.28 VT-0.31 |Mtl Framed CZ5 U-2.0 SHGC-0.28 VT-0.31,Mtl Framed CZ5 U-0.33 SHGC-0.28 VT-0.31 ,Mtl Framed CZ5 U-2.0 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 U-0.28 SHGC-0.24 VT-0.26 |Mtl Framed CZ5 U-1.67 SHGC-0.24 VT-0.26,Mtl Framed CZ5 U-0.28 SHGC-0.24 VT-0.26 ,Mtl Framed CZ5 U-1.67 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ5 U-0.45 SHGC-0.4 VT-0.44 |Typical Mtl Framed CW CZ5 U-2.5 SHGC-0.4 VT-0.44,Typical Mtl Framed CW CZ5 U-0.45 SHGC-0.4 VT-0.44 ,Typical Mtl Framed CW CZ5 U-2.5 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 U-0.36 SHGC-0.36 VT-0.4 |Mtl Framed CW CZ5 U-2.0 SHGC-0.36 VT-0.4,Mtl Framed CW CZ5 U-0.36 SHGC-0.36 VT-0.4 ,Mtl Framed CW CZ5 U-2.0 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 U-0.32 SHGC-0.32 VT-0.35 |Mtl Framed CW CZ5 U-1.67 SHGC-0.32 VT-0.35,Mtl Framed CW CZ5 U-0.32 SHGC-0.32 VT-0.35 ,Mtl Framed CW CZ5 U-1.67 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 U-0.27 SHGC-0.28 VT-0.31 |Mtl Framed CW CZ5 U-1.43 SHGC-0.28 VT-0.31,Mtl Framed CW CZ5 U-0.27 SHGC-0.28 VT-0.31 ,Mtl Framed CW CZ5 U-1.43 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 U-0.23 SHGC-0.24 VT-0.26 |Mtl Framed CW CZ5 U-1.25 SHGC-0.24 VT-0.26,Mtl Framed CW CZ5 U-0.23 SHGC-0.24 VT-0.26 ,Mtl Framed CW CZ5 U-1.25 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ5 U-0.35 SHGC-0.4 VT-0.44 |Typical Non Mtl Framed CZ5 U-2.0 SHGC-0.4 VT-0.44,Typical Non Mtl Framed CZ5 U-0.35 SHGC-0.4 VT-0.44 ,Typical Non Mtl Framed CZ5 U-2.0 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 U-0.28 SHGC-0.36 VT-0.4 |Non Mtl Framed CZ5 U-1.67 SHGC-0.36 VT-0.4,Non Mtl Framed CZ5 U-0.28 SHGC-0.36 VT-0.4 ,Non Mtl Framed CZ5 U-1.67 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 U-0.24 SHGC-0.32 VT-0.35 |Non Mtl Framed CZ5 U-1.43 SHGC-0.32 VT-0.35,Non Mtl Framed CZ5 U-0.24 SHGC-0.32 VT-0.35 ,Non Mtl Framed CZ5 U-1.43 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 U-0.21 SHGC-0.28 VT-0.31 |Non Mtl Framed CZ5 U-1.25 SHGC-0.28 VT-0.31,Non Mtl Framed CZ5 U-0.21 SHGC-0.28 VT-0.31 ,Non Mtl Framed CZ5 U-1.25 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 U-0.18 SHGC-0.24 VT-0.26 |Non Mtl Framed CZ5 U-1.0 SHGC-0.24 VT-0.26,Non Mtl Framed CZ5 U-0.18 SHGC-0.24 VT-0.26 ,Non Mtl Framed CZ5 U-1.0 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,5,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,5,Floors,"",Typical Interior Wall,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 R-47 |Attic & Other Roof CZ6 R-8.3,Attic & Other Roof CZ6 R-47 ,Attic & Other Roof CZ6 R-8.3,47,8.3,true,true,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 R-52 |Attic & Other Roof CZ6 R-9.2,Attic & Other Roof CZ6 R-52 ,Attic & Other Roof CZ6 R-9.2,52,9.2,true,true,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 R-57 |Attic & Other Roof CZ6 R-10.0,Attic & Other Roof CZ6 R-57 ,Attic & Other Roof CZ6 R-10.0,57,10.0,true,true,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 R-62 |Attic & Other Roof CZ6 R-10.9,Attic & Other Roof CZ6 R-62 ,Attic & Other Roof CZ6 R-10.9,62,10.9,true,true,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 R-31 |IEAD Roof CZ6 R-5.4,IEAD Roof CZ6 R-31 ,IEAD Roof CZ6 R-5.4,31,5.4,true,true,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 R-36 |IEAD Roof CZ6 R-6.3,IEAD Roof CZ6 R-36 ,IEAD Roof CZ6 R-6.3,36,6.3,true,true,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 R-41 |IEAD Roof CZ6 R-7.2,IEAD Roof CZ6 R-41 ,IEAD Roof CZ6 R-7.2,41,7.2,true,true,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 R-46 |IEAD Roof CZ6 R-8.1,IEAD Roof CZ6 R-46 ,IEAD Roof CZ6 R-8.1,46,8.1,true,true,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 R-30 |Metal Roof CZ6 R-5.4,Metal Roof CZ6 R-30 ,Metal Roof CZ6 R-5.4,30,5.4,true,true,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 R-35 |Metal Roof CZ6 R-6.2,Metal Roof CZ6 R-35 ,Metal Roof CZ6 R-6.2,35,6.2,true,true,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 R-40 |Metal Roof CZ6 R-7.1,Metal Roof CZ6 R-40 ,Metal Roof CZ6 R-7.1,40,7.1,true,true,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 R-45 |Metal Roof CZ6 R-8.0,Metal Roof CZ6 R-45 ,Metal Roof CZ6 R-8.0,45,8.0,false,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-18 |Mass Wall CZ6 R-3.1,Mass Wall CZ6 R-18 ,Mass Wall CZ6 R-3.1,18,3.1,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-23 |Mass Wall CZ6 R-4.0,Mass Wall CZ6 R-23 ,Mass Wall CZ6 R-4.0,23,4.0,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-28 |Mass Wall CZ6 R-4.8,Mass Wall CZ6 R-28 ,Mass Wall CZ6 R-4.8,28,4.8,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 R-33 |Mass Wall CZ6 R-5.7,Mass Wall CZ6 R-33 ,Mass Wall CZ6 R-5.7,33,5.7,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-19 |Metal Wall CZ6 R-3.4,Metal Wall CZ6 R-19 ,Metal Wall CZ6 R-3.4,19,3.4,false,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-24 |Metal Wall CZ6 R-4.3,Metal Wall CZ6 R-24 ,Metal Wall CZ6 R-4.3,24,4.3,false,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-29 |Metal Wall CZ6 R-5.2,Metal Wall CZ6 R-29 ,Metal Wall CZ6 R-5.2,29,5.2,false,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 R-34 |Metal Wall CZ6 R-6.1,Metal Wall CZ6 R-34 ,Metal Wall CZ6 R-6.1,34,6.1,false,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-21 |Steel Framed Wall CZ6 R-3.6,Steel Framed Wall CZ6 R-21 ,Steel Framed Wall CZ6 R-3.6,21,3.6,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-26 |Steel Framed Wall CZ6 R-4.5,Steel Framed Wall CZ6 R-26 ,Steel Framed Wall CZ6 R-4.5,26,4.5,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-31 |Steel Framed Wall CZ6 R-5.4,Steel Framed Wall CZ6 R-31 ,Steel Framed Wall CZ6 R-5.4,31,5.4,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-36 |Steel Framed Wall CZ6 R-6.3,Steel Framed Wall CZ6 R-36 ,Steel Framed Wall CZ6 R-6.3,36,6.3,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-25 |Wood Framed Wall CZ6 R-4.3,Wood Framed Wall CZ6 R-25 ,Wood Framed Wall CZ6 R-4.3,25,4.3,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-30 |Wood Framed Wall CZ6 R-5.2,Wood Framed Wall CZ6 R-30 ,Wood Framed Wall CZ6 R-5.2,30,5.2,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-35 |Wood Framed Wall CZ6 R-6.1,Wood Framed Wall CZ6 R-35 ,Wood Framed Wall CZ6 R-6.1,35,6.1,true,true,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-40 |Wood Framed Wall CZ6 R-7.0,Wood Framed Wall CZ6 R-40 ,Wood Framed Wall CZ6 R-7.0,40,7.0,true,true,true
ASHRAE_90_1_2010,6,Foundation,"",Typical Insulated Slab CZ6 R-3 |Typical Insulated Slab CZ6 R-0.5,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ6 U-0.55 SHGC-0.4 VT-0.44 |Typical Mtl Framed CZ6 U-3.33 SHGC-0.4 VT-0.44,Typical Mtl Framed CZ6 U-0.55 SHGC-0.4 VT-0.44 ,Typical Mtl Framed CZ6 U-3.33 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 U-0.44 SHGC-0.36 VT-0.4 |Mtl Framed CZ6 U-2.5 SHGC-0.36 VT-0.4,Mtl Framed CZ6 U-0.44 SHGC-0.36 VT-0.4 ,Mtl Framed CZ6 U-2.5 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 U-0.39 SHGC-0.32 VT-0.35 |Mtl Framed CZ6 U-2.0 SHGC-0.32 VT-0.35,Mtl Framed CZ6 U-0.39 SHGC-0.32 VT-0.35 ,Mtl Framed CZ6 U-2.0 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 U-0.33 SHGC-0.28 VT-0.31 |Mtl Framed CZ6 U-2.0 SHGC-0.28 VT-0.31,Mtl Framed CZ6 U-0.33 SHGC-0.28 VT-0.31 ,Mtl Framed CZ6 U-2.0 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 U-0.28 SHGC-0.24 VT-0.26 |Mtl Framed CZ6 U-1.67 SHGC-0.24 VT-0.26,Mtl Framed CZ6 U-0.28 SHGC-0.24 VT-0.26 ,Mtl Framed CZ6 U-1.67 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ6 U-0.45 SHGC-0.4 VT-0.44 |Typical Mtl Framed CW CZ6 U-2.5 SHGC-0.4 VT-0.44,Typical Mtl Framed CW CZ6 U-0.45 SHGC-0.4 VT-0.44 ,Typical Mtl Framed CW CZ6 U-2.5 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 U-0.36 SHGC-0.36 VT-0.4 |Mtl Framed CW CZ6 U-2.0 SHGC-0.36 VT-0.4,Mtl Framed CW CZ6 U-0.36 SHGC-0.36 VT-0.4 ,Mtl Framed CW CZ6 U-2.0 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 U-0.32 SHGC-0.32 VT-0.35 |Mtl Framed CW CZ6 U-1.67 SHGC-0.32 VT-0.35,Mtl Framed CW CZ6 U-0.32 SHGC-0.32 VT-0.35 ,Mtl Framed CW CZ6 U-1.67 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 U-0.27 SHGC-0.28 VT-0.31 |Mtl Framed CW CZ6 U-1.43 SHGC-0.28 VT-0.31,Mtl Framed CW CZ6 U-0.27 SHGC-0.28 VT-0.31 ,Mtl Framed CW CZ6 U-1.43 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 U-0.23 SHGC-0.24 VT-0.26 |Mtl Framed CW CZ6 U-1.25 SHGC-0.24 VT-0.26,Mtl Framed CW CZ6 U-0.23 SHGC-0.24 VT-0.26 ,Mtl Framed CW CZ6 U-1.25 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ6 U-0.35 SHGC-0.4 VT-0.44 |Typical Non Mtl Framed CZ6 U-2.0 SHGC-0.4 VT-0.44,Typical Non Mtl Framed CZ6 U-0.35 SHGC-0.4 VT-0.44 ,Typical Non Mtl Framed CZ6 U-2.0 SHGC-0.4 VT-0.44,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 U-0.28 SHGC-0.36 VT-0.4 |Non Mtl Framed CZ6 U-1.67 SHGC-0.36 VT-0.4,Non Mtl Framed CZ6 U-0.28 SHGC-0.36 VT-0.4 ,Non Mtl Framed CZ6 U-1.67 SHGC-0.36 VT-0.4,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 U-0.24 SHGC-0.32 VT-0.35 |Non Mtl Framed CZ6 U-1.43 SHGC-0.32 VT-0.35,Non Mtl Framed CZ6 U-0.24 SHGC-0.32 VT-0.35 ,Non Mtl Framed CZ6 U-1.43 SHGC-0.32 VT-0.35,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 U-0.21 SHGC-0.28 VT-0.31 |Non Mtl Framed CZ6 U-1.25 SHGC-0.28 VT-0.31,Non Mtl Framed CZ6 U-0.21 SHGC-0.28 VT-0.31 ,Non Mtl Framed CZ6 U-1.25 SHGC-0.28 VT-0.31,NaN,NaN,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 U-0.18 SHGC-0.24 VT-0.26 |Non Mtl Framed CZ6 U-1.0 SHGC-0.24 VT-0.26,Non Mtl Framed CZ6 U-0.18 SHGC-0.24 VT-0.26 ,Non Mtl Framed CZ6 U-1.0 SHGC-0.24 VT-0.26,NaN,NaN,true
ASHRAE_90_1_2010,6,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,6,Floors,"",Typical Interior Wall,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 R-47 |Attic & Other Roof CZ7 R-8.3,Attic & Other Roof CZ7 R-47 ,Attic & Other Roof CZ7 R-8.3,47,8.3,true,true,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 R-52 |Attic & Other Roof CZ7 R-9.2,Attic & Other Roof CZ7 R-52 ,Attic & Other Roof CZ7 R-9.2,52,9.2,true,true,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 R-57 |Attic & Other Roof CZ7 R-10.0,Attic & Other Roof CZ7 R-57 ,Attic & Other Roof CZ7 R-10.0,57,10.0,true,true,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 R-62 |Attic & Other Roof CZ7 R-10.9,Attic & Other Roof CZ7 R-62 ,Attic & Other Roof CZ7 R-10.9,62,10.9,true,true,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 R-31 |IEAD Roof CZ7 R-5.4,IEAD Roof CZ7 R-31 ,IEAD Roof CZ7 R-5.4,31,5.4,true,true,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 R-36 |IEAD Roof CZ7 R-6.3,IEAD Roof CZ7 R-36 ,IEAD Roof CZ7 R-6.3,36,6.3,true,true,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 R-41 |IEAD Roof CZ7 R-7.2,IEAD Roof CZ7 R-41 ,IEAD Roof CZ7 R-7.2,41,7.2,true,true,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 R-46 |IEAD Roof CZ7 R-8.1,IEAD Roof CZ7 R-46 ,IEAD Roof CZ7 R-8.1,46,8.1,true,true,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 R-30 |Metal Roof CZ7 R-5.4,Metal Roof CZ7 R-30 ,Metal Roof CZ7 R-5.4,30,5.4,true,true,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 R-35 |Metal Roof CZ7 R-6.2,Metal Roof CZ7 R-35 ,Metal Roof CZ7 R-6.2,35,6.2,true,true,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 R-40 |Metal Roof CZ7 R-7.1,Metal Roof CZ7 R-40 ,Metal Roof CZ7 R-7.1,40,7.1,true,true,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 R-45 |Metal Roof CZ7 R-8.0,Metal Roof CZ7 R-45 ,Metal Roof CZ7 R-8.0,45,8.0,false,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-19 |Mass Wall CZ7 R-3.4,Mass Wall CZ7 R-19 ,Mass Wall CZ7 R-3.4,19,3.4,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-24 |Mass Wall CZ7 R-4.2,Mass Wall CZ7 R-24 ,Mass Wall CZ7 R-4.2,24,4.2,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-29 |Mass Wall CZ7 R-5.1,Mass Wall CZ7 R-29 ,Mass Wall CZ7 R-5.1,29,5.1,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 R-34 |Mass Wall CZ7 R-6.0,Mass Wall CZ7 R-34 ,Mass Wall CZ7 R-6.0,34,6.0,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-23 |Metal Wall CZ7 R-4.0,Metal Wall CZ7 R-23 ,Metal Wall CZ7 R-4.0,23,4.0,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-28 |Metal Wall CZ7 R-4.9,Metal Wall CZ7 R-28 ,Metal Wall CZ7 R-4.9,28,4.9,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-33 |Metal Wall CZ7 R-5.7,Metal Wall CZ7 R-33 ,Metal Wall CZ7 R-5.7,33,5.7,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 R-38 |Metal Wall CZ7 R-6.6,Metal Wall CZ7 R-38 ,Metal Wall CZ7 R-6.6,38,6.6,true,true,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-21 |Steel Framed Wall CZ7 R-3.6,Steel Framed Wall CZ7 R-21 ,Steel Framed Wall CZ7 R-3.6,21,3.6,true,true,true
